id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
p15879,0.30763760209083557,11.497173499810522,1.0,0.9262718558311462,1.0246831468478375
p15927,,,1.0,,0.9687040033892755
p18031,1.1114264726638794,1.7951030072326324,1.0,0.7105756998062134,1.0495245389406256
p19120,,0.29766320256998396,1.0,,0.9144037848688523
p19793,,3.9773883954717006,0.0,,0.7621409515980381
p20701,1.2213045358657837,4.957677700154416,1.0,0.7567064166069031,0.9305931798525385
p23458,0.31064358353614807,2.897933198811528,1.0,0.9799859523773193,0.9423309517092857
p24941,,2.635732705646099,1.0,,0.7458855388324193
p25103,,0.7168079002837948,1.0,,1.021400377116153
p26043,9.254535675048828,3.6784785037280106,1.0,0.12576687335968018,0.7427670671552046
p27694,,4.913678051931743,1.0,,0.8639799019427765
p28482,,6.1862062284503985,1.0,,0.9121514433372107
p31016,,,1.0,,0.8822048181576986
p31021,0.15854088962078094,6.167017081965033,1.0,0.9780163764953613,1.0142515692377772
p31749,0.5910549759864807,6.898921531633809,1.0,0.8673160076141357,0.985228187904463
p35439,0.20365458726882935,4.0702444384249,1.0,0.9630390405654907,0.952313622762633
p35557,0.6284492015838623,2.9338357711909517,1.0,0.9170433878898621,0.9436609368873815
p37231,0.44338029623031616,3.1364679648631233,0.0,0.9209905862808228,1.0193869964446602
p38340,,5.4208172983136915,1.0,,0.9734318348407683
p42336,0.8326295614242554,4.3025309971936485,1.0,0.796798050403595,0.9696976892703295
p42568,0.3928311765193939,0.1542467803975773,1.0,0.9283369779586792,1.1599278648375018
p43220,4.297095775604248,3.3808798181360187,1.0,0.18401014804840088,0.6369884816453871
p45983,,9.778844057707763,1.0,,0.9928541310166447
p47811,,3.567564881678323,1.0,,0.7147136182649086
p48061,0.9509937167167664,1.2911274879449859,0.0,0.7831565141677856,0.9271245339203695
p50616,,4.242807552707093,1.0,,1.0181083421616783
p51449,11.069210052490234,4.7553058946615545,1.0,0.06758242100477219,0.8487565438372661
p53355,,0.3403797989834664,1.0,,0.8216948562136709
p53667,,3.834764606479497,1.0,,0.957895040197279
p53779,0.7430136203765869,11.408476779204904,1.0,0.7776564955711365,0.9827423154040059
p60568,29.268253326416016,5.080966760452594,1.0,0.0,0.8889749927732975
p60842,,3.869456836233272,1.0,,0.6498070356911411
p61586,20.919551849365234,1.6216208234097778,1.0,0.0,0.4705566361729704
p61769,3.0811588764190674,1.581820136981549,0.0,0.602150559425354,0.6588460342260445
p62136,1.2688679695129395,3.4078209428721995,1.0,0.7949134111404419,0.9972598593628412
p62330,3.4356956481933594,5.107998031495298,1.0,0.7905773520469666,0.9382073034696166
p62593,4.190487384796143,3.7939896456046864,1.0,0.4081352949142456,0.8973657559566754
p62937,0.6246132254600525,3.6289088758458994,1.0,0.926630437374115,0.9213119059366616
p63086,1.5001156330108643,11.997918063839816,1.0,0.799609363079071,0.9425301589374158
p63279,0.34909147024154663,3.1922985809892763,1.0,0.9861918687820435,0.8418782588043975
p63316,,,1.0,,0.6292971196167343
p68135,27.199708938598633,4.394017785406624,0.0,0.0335664339363575,0.6337367247638764
p68400,0.49526798725128174,0.22906772548189602,1.0,0.9473848342895508,1.0285287996750108
p77173,,4.274458794225775,0.0,,1.1568800895677822
p97784,,4.494551546088259,0.0,,1.040766226480493
q02724,,,1.0,,1.1190541334841768
q04771,0.3897005617618561,3.587642192544975,0.0,0.9828628897666931,1.016767517538844
q06124,,3.0935990305803824,1.0,,0.9051815570327284
q07869,0.9021340012550354,3.3553718876558802,1.0,0.9117469787597656,0.9920910715685926
q07889,,3.527455733731804,1.0,,1.017475891684378
q13451,2.3386001586914062,3.0932940772378825,1.0,0.8381534814834595,1.0031472372464822
q13526,8.405529975891113,0.05793386061369047,1.0,0.330824077129364,0.6515217072841711
q14116,2.1631150245666504,1.3135791416043636,1.0,0.777255654335022,0.8673974024038658
q15047,14.352416038513184,4.999898241431664,1.0,0.004032257944345474,0.6515197356322227
q15109,,1.7131436292929205,1.0,,0.8612750843500749
q16539,,11.633938394096772,1.0,,0.9700903454741697
q16552,27.178855895996094,2.979196373742857,0.0,0.0,0.794458985552629
q29460,,,1.0,,0.8710136421072243
