id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
p62136,16.049553871154785,19.02387265008961,1.0,0.0225724880117923,0.9477137207984925
p62330,26.693057250976562,10.558448697760275,1.0,0.008182456181384624,0.8755604863166809
p62593,19.350278091430663,23.74591737955268,1.0,0.017861118633300067,0.9704391479492187
p62937,9.001431941986084,16.554358962821645,1.0,0.111614441126585,0.9699087500572204
p63086,21.81520595550537,17.085856115836663,1.0,0.013883116538636386,0.9766146004199981
p63279,9.108697605133056,10.114327805155014,1.0,0.1793028488755226,0.9717041730880738
p63316,,,1.0,,0.9808134436607361
p68135,16.084324264526366,24.474516385479163,0.0,0.007091904967091977,0.9655532121658326
p68400,24.892656326293945,20.332363722258656,1.0,0.011431913496926427,0.9611324906349182
p77173,,,0.0,,0.9704318881034851
p97784,,29.520490286558356,0.0,,0.9612821578979492
q02724,,,1.0,,0.8576963186264038
q04771,12.456198120117188,31.123838550388193,0.0,0.06231935257092118,0.9442716836929321
q06124,,26.686978929645655,1.0,,0.9561511158943177
q07869,23.07314395904541,22.49197748215045,1.0,0.027675882633775472,0.9660504937171936
q07889,,21.628849166748154,1.0,,0.824327290058136
q13451,41.08858032226563,17.6818183655769,1.0,0.0,0.9166835129261017
q13526,19.331638908386232,12.82072751041054,1.0,0.009695999597897752,0.9489822149276733
q14116,12.09049072265625,17.825837816724103,1.0,0.025845242594368757,0.9361779808998107
q15047,31.103755950927734,22.634599942972066,1.0,0.001013024616986513,0.8903509378433228
q15109,,13.595981934904625,1.0,,0.9595481872558593
q16539,,18.13969210635178,1.0,,0.9821459293365479
q16552,23.26428642272949,19.142527678927905,0.0,0.009100133553147316,0.9519324660301208
q29460,,,1.0,,0.9705880761146546
q3tdn0,26.48558807373047,39.89611163644833,1.0,0.02401548149064183,0.7077802538871765
q46220,27.723374557495116,19.38606962070102,1.0,0.015707047283649446,0.9115777373313904
q5zxn6,,29.05415005445795,1.0,,0.9244578123092652
q61091,30.377489852905274,16.696239854450283,1.0,0.00036764706019312145,0.964869213104248
q6mht0,20.128319931030273,26.3878752036894,1.0,0.001014784350991249,0.9504362225532532
q6pl18,29.684335708618164,10.417324659300457,1.0,0.0,0.8698025107383728
q8wts6,36.596651268005374,16.9246902833463,1.0,0.0,0.9549460530281066
q96ri1,,18.824821098873468,1.0,,0.9702754855155945
q96sb4,,23.35666238082664,1.0,,0.932552695274353
q980a5,21.410779190063476,27.388610242310193,1.0,0.0015264586545526981,0.9266604065895081
q99816,,13.308363167572546,1.0,,0.9117494702339173
q9brq0,27.24569969177246,19.134766070737502,1.0,0.0006529795005917549,0.9653144240379333
q9bva6,17.299533653259278,25.147355966560987,0.0,0.0701749608386308,0.9478247165679932
q9gzt9,11.677878856658936,,1.0,0.006075029540807009,0.974342656135559
q9h7b4,14.615381145477295,25.66371254787065,1.0,0.01316719059686875,0.9591840207576752
q9hkt1,20.386523628234862,14.40770163157956,1.0,0.014928062027320266,0.9455499649047852
q9hvi1,,11.219751876528536,1.0,,0.922993278503418
q9n6s8,14.795379257202148,22.242250594068224,1.0,0.03399527524597943,0.950053608417511
q9nr48,18.704231834411623,17.98043575370021,1.0,0.013455118727870285,0.4661532759666443
q9nrg4,14.942477416992187,21.77981025884295,1.0,0.008714584127301351,0.9598887681961059
q9nwt6,14.960853385925294,22.01225689581613,0.0,0.05418192259967327,0.9729786396026612
q9nzq7,37.74625301361084,18.63339743792327,0.0,0.01616322249174118,0.8533000111579895
q9p289,5.963501071929931,19.115556809079635,1.0,0.5091827988624573,0.9767166495323181
q9qzl0,,24.793447639998732,0.0,,0.9716851234436035
q9ubp6,13.806819725036622,16.787397422349702,1.0,0.03410670924931765,0.964994478225708
q9ugn5,13.122946739196777,18.043503596851764,1.0,0.05533482208847999,0.9493633151054383
q9y572,17.240865325927736,17.59517244502735,1.0,0.014665676350705325,0.9699781656265258
q9y657,5.299771118164062,,1.0,0.5437043234705925,0.9570894360542297
