id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
q13451_i63,2.368540620803833,3.169476665833328,0.3463801958631244,0.8353369832038879,1.0041546626820501
q13451_npo,5.862445565742002,4.462962832601694,0.3342609041992227,,0.9746145058228208
q13526_kdh,10.246635627746581,1.353521530379333,0.5195911710337187,0.2220670536160469,0.6539402709082618
q14116_cps,2.545055294036865,1.8815556553427382,0.2777746586406912,0.6972404718399048,0.8507538134260884
q15047_6s4,15.39513635635376,4.600777004367785,0.40742613813390854,0.002345509739825502,0.6612413239570811
q15109_ior,15.419405537820476,2.98823830721506,0.4593271603647078,,0.8240548241139125
q16539_19b,2.8326308757763674,11.690019737108356,0.30467258313458606,,0.9679577521678739
q16539_gk1,4.821422194599636,3.9879127680333206,0.22178232785792162,,0.9576611208578883
q29460_sgb,,,,,0.8529630929915706
q46220_ndp,0.9087660829226176,7.9413207979952825,0.4285191573779541,0.8162179668744405,0.9813419349399672
q5zxn6_c5p,1.5462900015816607,0.20319922891860323,0.8795281977936515,,0.9315100357221064
q8wts6_sah,0.5112862050533294,3.4089098991341564,0.1281054696091566,0.8986154079437256,0.9779362304295693
q8wts6_sam,0.46360974907875063,3.146877524076957,0.13569260441779935,0.8967672348022461,0.9800801653377619
q96ri1_xx9,14.673069603364256,3.622870591770625,0.6181022237063778,,0.9761563397460028
q96sb4_ixq,6.935391466513269,3.596935723114222,0.5286371575860909,,0.9370792257548516
q99816_4n1,19.018921093641023,3.486934326853858,0.503961789855811,,0.84578523630499
q9brq0_94w,2.3173716068267822,2.7694039113608664,0.512712599751036,0.7563457131385803,1.1796106860596762
q9bva6_apc,0.6976318299770355,3.916253813081564,0.44929694042168966,0.9031220316886902,1.0146644535770963
q9gzt9_un9,0.9167363166809082,3.4993870950159716,0.5524908315658179,0.8973525762557983,1.0862889979545418
q9h7b4_sah,2.3070940017700194,3.7047013350747333,0.5544899206397809,0.6416036367416382,0.9749269220860016
q9h7b4_sam,2.319372606277466,3.442659006872583,0.5469377301133933,0.6364377498626709,0.9757195056362132
q9hkt1_amp,0.6121500790119171,0.27404046292530404,0.9320413974953382,0.9347760677337646,0.925732503459049
q9hvi1_c2e,18.412031085473718,3.4649975536148006,0.4400942402544398,,0.6503299717218163
q9n6s8_jv1,4.935282135009766,1.6808103872545836,0.4075210110641573,0.339961564540863,0.8566645651460147
q9nr48_sam,0.726211678981781,4.065690024572178,0.5363364269957548,0.7792810201644897,0.8613338975108714
q9nrg4_sam,0.13669992238283157,0.2009947204198595,0.9847164065927908,0.9569770097732544,0.9777629738283224
q9nwt6_ndf,3.7481534004211428,3.9301432234112497,0.9415513123796474,0.43042502999305726,0.9569385144789198
q9nzq7_6gz,1.0093304991722107,3.949384846456298,0.4295712345779142,0.5120951294898987,1.032963353209186
q9p289_59t,0.39311258792877196,3.0826164611562996,0.6762423176158998,0.9314222574234009,1.002523766596024
q9qzl0_1fn,0.779542946230374,2.90981385569179,0.6723639799613178,,1.0821574811240526
q9ubp6_sam,0.2746290326118469,5.11328401643383,0.46543404493381535,0.9384559273719788,1.000223034705268
q9ugn5_uhb,0.5512113094329834,3.7963601256806534,0.4487170799878051,0.9138552188873291,0.9621269216890502
q9y572_zov,0.6069736957550049,7.379477279251771,0.4268347929600183,0.9000218033790588,1.1041274781064194
q9y657_6pd,11.814155769348144,4.130952396277921,0.14723162921692384,0.04858161509037018,0.8191281424680493
