id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
p15879,13.210415840148926,14.681085381275953,1.0,0.030336029827594757,0.9502876400947571
p18031,10.537189483642578,16.190014124941047,1.0,0.10755287110805511,0.9571779370307922
p20701,27.75531005859375,,1.0,0.0,0.8523492813110352
p23458,22.317310333251953,28.747885498945767,1.0,0.03363567590713501,0.9134275913238525
p26043,17.26332664489746,,1.0,0.11627907305955887,0.844413161277771
p31021,11.570558547973633,16.317277880463955,1.0,0.023038605228066444,0.9731601476669312
p31749,12.045648574829102,19.544861856262134,1.0,0.018865685909986496,0.9534640312194824
p35439,18.93408966064453,15.119532684472281,1.0,0.0,0.9590851068496704
p35557,14.058752059936523,24.636037021349075,1.0,0.00739348353818059,0.9373556971549988
p37231,7.51308012008667,18.468496461894524,0.0,0.04594898596405983,0.9648717641830444
p42336,18.01869773864746,11.844943214511387,1.0,0.000684931525029242,0.9186152219772339
p42568,13.19699478149414,17.51824766876317,1.0,0.0,0.966712474822998
p43220,11.060266494750977,33.5951828462293,1.0,0.024843838065862656,0.9712538719177246
p48061,10.798787117004395,18.007096726563404,0.0,0.10734463483095169,0.9789879322052002
p51449,16.394472122192383,15.17536682073745,1.0,0.0,0.9654670357704163
p53779,4.033959865570068,20.543131983448546,1.0,0.05704563483595848,0.984443724155426
p60568,12.08986759185791,15.48453186502208,1.0,0.21048951148986816,0.9762421250343323
p61586,7.221468448638916,12.275792239312533,1.0,0.14276401698589325,0.9801073670387268
p61769,9.129061698913574,23.009762644072918,0.0,0.0036443148273974657,0.9697651863098145
p62136,12.686383247375488,21.79044557159679,1.0,0.012567105703055859,0.947846531867981
p62330,23.25033187866211,9.84952283415481,1.0,0.03076062723994255,0.9040825366973877
p62593,11.798870086669922,22.905421617024032,1.0,0.014448924921452999,0.9716381430625916
p62937,4.578841209411621,16.774909804937607,1.0,0.0987841933965683,0.9758630394935608
p63086,13.284478187561035,18.04882524363254,1.0,0.04378402978181839,0.9653688073158264
p63279,5.841041088104248,8.167322909182595,1.0,0.2074652761220932,0.9707841277122498
p68135,13.912763595581055,23.225536298362442,0.0,0.007157464046031237,0.9760757684707642
p68400,14.767681121826172,16.34552065067123,1.0,0.04159104824066162,0.9470084309577942
q04771,8.168009757995605,33.25055676091123,0.0,0.09524624049663544,0.9403625726699829
q07869,15.46082592010498,25.95667350949699,1.0,0.012428687885403633,0.9433877468109131
q13451,26.495309829711914,18.557510565186735,1.0,0.0,0.907711923122406
q13526,15.468579292297363,13.039701849303329,1.0,0.010304659605026245,0.9402808547019958
q14116,8.001444816589355,13.244629099901461,1.0,0.05387409031391144,0.9203699827194214
q15047,25.872312545776367,21.632582985548854,1.0,0.0,0.803788423538208
q16552,20.73619842529297,18.117749479807724,0.0,0.011738400906324387,0.9710137248039246
q3tdn0,18.34627914428711,42.29963252124998,1.0,0.09363636374473572,0.7349646091461182
q46220,23.495319366455078,19.86075004233352,1.0,0.01936257630586624,0.9254649877548218
q61091,17.03418731689453,11.656540275729272,1.0,0.0018382353009656072,0.9673367738723755
q6mht0,11.62994384765625,26.485643682125325,1.0,0.0,0.9604761004447937
q6pl18,18.293724060058594,18.56242422782066,1.0,0.0,0.8353080749511719
q8wts6,22.369834899902344,15.156421914306973,1.0,0.0,0.9682543277740479
q980a5,17.03516387939453,23.73523076298837,1.0,0.007632293272763491,0.936015784740448
q9brq0,21.286039352416992,23.905558389498808,1.0,0.0025252525229007006,0.9799541234970093
q9bva6,9.7352876663208,22.11874561401856,0.0,0.13789546489715576,0.9407013058662415
q9gzt9,6.984216213226318,,1.0,0.017193308100104332,0.9743289351463318
q9h7b4,8.558941841125488,26.607937862703118,1.0,0.00034129692357964814,0.9638456702232361
q9hkt1,14.304755210876465,13.373601010583926,1.0,0.025169409811496735,0.9123965501785278
q9n6s8,9.928592681884766,26.29094782825057,1.0,0.07400000095367432,0.9253198504447937
q9nr48,6.167054176330566,18.446077343874094,1.0,0.023573124781250954,0.3588636815547943
q9nrg4,12.412724494934082,20.89503615108362,1.0,0.0031934306025505066,0.9606908559799194
q9nwt6,11.68189811706543,24.398871293033288,0.0,0.028834721073508263,0.9769057035446167
q9nzq7,12.211146354675293,20.27903691188028,0.0,0.0808161124587059,0.7879796624183655
q9p289,5.001283168792725,18.54031715282398,1.0,0.45359161496162415,0.980821967124939
q9ubp6,9.947117805480957,14.800970187229652,1.0,0.033449478447437286,0.9622159600257874
q9ugn5,9.774417877197266,17.415677952108286,1.0,0.06461653113365173,0.9484377503395081
q9y572,9.21360969543457,23.420060769822573,1.0,0.0040697674266994,0.9750308990478516
q9y657,2.6270687580108643,,1.0,0.7452095746994019,0.9408575296401978
