id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
b6ywb8,3.607876646518707,4.1402798299718135,1.0,0.49711978137493135,0.5254372700000001
d9j2t9,3.6440256277720136,0.46739315429819944,1.0,0.5432701503237088,0.520223653898305
o14965,3.69224658061047,2.32991576881545,1.0,0.5696090173204335,0.6132187475193798
o15530,4.996656770608863,4.179326045913184,0.9174311926605505,0.5265661879461638,0.6678169696330275
o60885,7.827074146270752,2.945800355322764,0.5,0.27175547033548353,0.66278097525
o75530,5.71927136182785,,1.0,0.4793870319922765,0.701515945111111
p00044,19.161092853546144,3.2983627622771303,1.0,0.008059167348983464,0.4462746914754099
p00183,2.4175674160321554,2.1398198933016017,1.0,0.6418990264336268,0.7533933906666668
p00533,2.6391753206650415,2.763487670748785,1.0,0.656385583182176,0.6319043921666666
p00698,17.199801344137924,1.0503926027385377,0.8492462311557789,0.05156398846660382,0.6009991017085428
p00734,,,1.0,,0.667885813
p00760,3.36291743516922,0.1824992504605815,1.0,0.5739249005913735,0.623314055
p00772,4.83909592628479,0.26853367697136327,1.0,0.40557982921600344,0.6827272
p01112,19.918700853983562,2.030865767595281,1.0,0.05624363891741571,0.5946214426
p01116,3.792292586962382,1.2264226574104096,1.0,0.5285484244426092,0.5903006848888889
p01584,22.867427126566568,0.9012056196229992,1.0,0.0,0.6379145498888888
p02699,12.982378276189168,1.9611501617273952,0.7397918383972757,0.14762285813339987,0.44658452935251797
p02753,2.620285713672638,2.8572040177047557,0.33707865168539325,0.6177484224239985,0.6138392985393258
p02768,20.202435104052224,2.832073281238244,1.0,0.06081032820123558,0.5784935971666666
p02829,2.247025203704834,2.9913917265883034,0.0,0.6273881355921428,0.6479601895555556
p03007,1.0199886471033097,2.1510092099215696,1.0,0.8390639811754227,0.7731248940000001
p03366,2.242072081565857,0.4114673056031224,0.0,0.6595657289028167,0.654695062
p03369,,1.5056058701601898,0.0,,0.653395628
p04150,0.8366226725280285,3.2187309029851052,0.5,0.8178483158349991,0.72447934225
p04585,4.279649257659912,4.217041409162345,1.0,0.5866761386394501,0.686388033
p04637,1.0022030375897883,0.8166356987992236,0.3,0.8662819027900696,0.7261749958999999
p06129,27.263197698091204,3.3785135938344184,1.0,0.0198418094384435,0.5183044494736841
p06401,0.8274988744940076,0.8615804004661539,0.9329149700734277,0.8664062448910305,0.708319496
p06730,4.352522475966092,2.7818346124386353,0.33707865168539325,0.6264609725310885,0.5467477301123596
p06873,27.01982192993164,0.17645887292759496,1.0,0.0,0.6776015249999999
p07260,,1.3062851173176329,1.0,,0.625459968
p07900,2.624406988620758,3.1624641124816617,1.0,0.6457436722517014,0.6555717410769231
p08069,3.025163674354553,2.4579899346986918,1.0,0.6076625843842824,0.6600592048888889
p09391,9.320000359591315,0.5311009880819288,1.0,0.24960140379912713,0.5599509865882353
p09874,3.635065019130707,3.336696490020905,0.014780487044871544,0.804747726302594,0.6956015114999999
p0a776,2.1493350068728128,,1.0,0.5866830329100291,0.6252033705555556
p0aa04,,,1.0,,0.5527857433333333
p0acc1,1.047048705816269,0.5319112463252413,1.0,0.8303708851337432,0.654783652
p0ad64,3.6230910142262776,,1.0,0.5844561954339346,0.49405997399999996
p0aex9,7.513006482805524,3.52367060272331,1.0,0.20251276290842465,0.5347320063855422
p0dtd1,,0.9203290359617058,1.0,,0.6462810959550562
p10275,8.069283021092415,1.2941614511506023,1.0,0.5418393450236181,0.6737964332307692
p10828,1.3965499917666118,2.7527556051215516,0.3106697172324091,0.7461543281873068,0.6858352503333334
p11142,7.752594423294068,1.3502525001883072,0.0,0.3115002937614918,0.545469716
p11233,,3.11191826006207,1.0,0.0915443948470056,0.4938295555555555
p11838,22.413860321044922,,1.0,0.0,0.74799134825
p12369,1.4251568406820296,3.0559172104951133,1.0,0.8158733174204826,0.70484022775
p13423,,,1.0,,0.44172249327586205
p15319,5.585389296213786,0.8512877846193551,0.0,0.314599323603842,0.5110861069999999
p15927,,,1.0,,0.607703932
p18031,6.268991764386495,0.5877797870129137,1.0,0.5011287942528725,0.6346305746666666
p19120,4.113125852743784,1.6895553751072372,1.0,0.6772664666175843,0.6414000772222223
p19793,6.925808225359235,2.090122868797642,0.0,0.31441172105925425,0.5062034185106383
p20701,3.095747697353363,,1.0,0.49680850803852084,0.613218279
p23458,1.1460902348160744,1.3999148423389378,1.0,0.8653658241033554,0.7450853605
p24941,,2.667668171926625,1.0,,0.6299714998888889
p25103,11.326144949595134,4.401894390602585,1.0,0.31167708535989125,0.5358518725555556
p26043,25.408284759521486,,1.0,0.0010699201200623065,0.477969513
p27694,,0.6098155615617242,1.0,,0.59013949
p28482,11.623873408635458,3.8858348972604224,0.3333333333333333,0.06505419412860647,0.6441693753333334
p31016,,,1.0,,0.6274537720000001
p31021,0.8017896950244904,3.5278505617980747,0.0,0.9097655892372132,0.7442529130000001
p31749,12.720865037706163,2.678729969191461,1.0,0.09521653013372863,0.3955979088095238
p35439,3.374760635693868,2.03776737934872,0.0,0.4459840069214503,0.6483697461111111
p35557,2.555450905592014,1.6966731395021666,0.898989898989899,0.6270336657762527,0.6078928381818182
p37231,6.307410607167653,3.4064335588373305,0.21934772754946902,0.3559022037046296,0.5646746434042553
p38340,,0.24180463285414872,1.0,,0.729591902
p42336,0.9907335241635641,,1.0,0.8478330439991422,0.7681406722222222
p42568,3.388138771057129,1.0671003070547087,0.0,0.7049241953558522,0.6257801470000001
p43220,,3.6007144491458773,1.0,,0.392516274
p45983,1.284447681903839,2.986533280761416,1.0,0.8327286799748739,0.6646376536666666
p47811,17.89453913370768,1.2493250209062925,1.0,0.028164569148793818,0.637116408
p48061,15.324897766113281,0.4792902798717251,0.9834072528776641,0.05379645422799513,0.526282798
p50616,,,1.0,,0.347116414
p51449,8.707871110439301,1.158691419443254,1.0,0.3114008869230747,0.6049285768992247
p53355,2.3467329611380894,0.6037771977245564,1.0,0.6519919137159983,0.6905877742222222
p53667,2.817787778377533,3.0838305767943,1.0,0.5895079359412193,0.6260806800000001
p53779,19.78995531052351,2.691981729829284,1.0,0.2919730233649413,0.623214382
p60568,23.57750861644745,3.082108116524816,1.0,0.04189875336596742,0.405327284
p60842,,3.1771492648434894,1.0,,0.4540760466666667
p61586,21.37934606075287,3.028817711087683,1.0,0.03159385025501251,0.541930877
p62136,4.409037780761719,0.917195790012944,0.0,0.42808343321084974,0.496953419
p62330,1.1221226572990417,3.4959224667055713,0.0,0.871453708410263,0.696604399
p62593,2.7228319525718687,0.3820928200785298,1.0,0.6172982712586721,0.677113466
p62937,4.787409806251526,,1.0,0.4331312157213688,0.6874912440000001
p63086,1.805139539570644,2.5079505725296314,1.0,0.7027236264327477,0.6702670535384616
p63279,1.2120805382728577,0.18434445513576775,1.0,0.8467235088348388,0.656380655
p68400,11.882977306842804,1.4901074170425372,1.0,0.3651526476256549,0.7180050408888888
p77173,3.5617649515469867,,0.4709954298279269,0.5374938985488067,0.5524842941
p97784,4.108196187019348,1.1986629344960962,0.32262764792564147,0.546173021189558,0.5678956685555556
q02724,,,1.0,,0.609222363
q04771,0.9838137413064639,5.630256575684355,0.0,0.9135474026203155,0.7092394449999999
q06124,20.20614602168401,3.4351395674184904,0.0,0.12575227812243003,0.6594961087272727
q07869,1.8411231140295665,5.219099894550531,0.8527131782945736,0.741720367471377,0.6344642844961241
q07889,2.1128280758857727,5.689463293400095,1.0,0.6916939516862234,0.6601352912222223
q13451,3.8241207122802736,0.6979561834992507,0.898989898989899,0.5901975512504578,0.6249849716161616
q13526,12.67439022064209,7.3595217184312105,1.0,0.056017292011529204,0.579030794
q15047,14.55206241607666,,1.0,0.026933833910152315,0.634667635
q15109,,0.325936222031511,1.0,,0.547656174
q16539,5.254583328457202,2.73511531485108,1.0,0.45564429405129564,0.6450110326666667
q16552,31.261023062246817,2.9718603946392568,0.5498709801773871,9.1162083629536e-05,0.49471002820000004
q29460,,,1.0,,0.5865007409999999
q3tdn0,31.389551321665447,1.9310364008484375,1.0,0.014255000818391435,0.4334374847368421
q46220,2.205177531160157,0.5016530145874147,0.6666666666666666,0.657647640026849,0.5913638105000001
q5zxn6,,1.5297325556856471,0.33707865168539325,,0.6317567388764045
q61091,9.022173547744751,2.6086228314477036,0.0,0.3703752744011581,0.554059396
q6mht0,10.662186157703399,0.6966925555833743,1.0,0.338334340415895,0.561021458
q6pl18,16.172289276123045,0.6763394926283876,1.0,0.011571741569787264,0.70978065025
q8wts6,0.8697732278278896,2.5562758990458843,1.0,0.8528031894138881,0.7394910558
q96ri1,2.2905026376247406,2.100858602917053,0.6666666666666666,0.5790667181213697,0.5930351622222223
q96sb4,6.786716686827796,3.541592877233036,1.0,0.3326400529061045,0.6265207143181818
q980a5,26.093223138859397,5.389879481507985,0.7142857142857143,0.022596721368532406,0.6779226758571428
q99816,,0.5449935814967004,1.0,,0.582701035
q9brq0,14.671948051452636,2.4653989104594833,1.0,0.06023852333019022,0.549239226
q9gzt9,0.5457612762848536,,1.0,0.9052360852559408,0.6961055935955056
q9h7b4,2.2132054226739064,3.6420048158227365,1.0,0.6664220196860177,0.7277948788999999
q9hkt1,1.6115412533283233,1.6931454879356895,1.0,0.7457481682300567,0.6454751635
q9hvi1,,3.414802075497695,1.0,,0.3836972888888889
q9n6s8,14.483019542694091,0.6885413303015068,0.0,0.06053663627244532,0.682865151
q9nr48,0.94843962987264,1.4442693244851796,0.3333333333333333,0.8584402283032735,0.6885455156666667
q9nrg4,4.023490149634225,0.9964637032784881,1.0,0.6128956368991307,0.7279440445714286
q9nwt6,0.6644146561622619,,0.0,0.9255712270736695,0.752593268
q9nzq7,5.0919691801071165,0.7939169896010495,0.9504313237955976,0.46073318819204967,0.5344322831460674
q9p289,1.5878879129886627,3.68884602985258,0.0,0.7602709114551545,0.666747364
q9qzl0,,3.1397607169158936,0.9810139180796524,,0.648182944
q9ubp6,0.9518274456262589,3.461278813888229,1.0,0.8498008638620377,0.76432770725
q9y657,9.607038098938611,,0.23076923076923078,0.19317420321155568,0.5256968348461539
